section,division,group,class,subclass,text_of,text
T,98,981,,,group,Undifferentiated goods-producing activities of private households for own use
T,98,981,9810,,class,Undifferentiated goods-producing activities of private households for own use
T,98,981,9810,98100,subclass,Undifferentiated goods-producing activities of private households for own use
T,98,982,,,group,Undifferentiated service-producing activities of private households for own use
T,98,982,9820,,class,Undifferentiated service-producing activities of private households for own use
T,98,982,9820,98200,subclass,Undifferentiated service-producing activities of private households for own use
T,99,,,,division,Activities of extraterritorial organizations and bodies
T,99,990,,,group,Activities of extraterritorial organizations and bodies
T,99,990,9900,,class,Activities of extraterritorial organizations and bodies
T,99,990,9900,99000,subclass,Activities of extraterritorial organizations and bodies
